tweet,label
"[Cm] kenapa susah banget cari kosan kosongðŸ˜­ðŸ˜­ warga UNS mau info kos cewe budget 700-1.2 jt/ bulan km dalem, wifi, ac (opsional) area gerbel dongg  https://t.co/Xcc46QhOPr",1
"[cm] tdi lupa sensor kode Ya AllahðŸ˜­ðŸ‘Ž nie sender mo balik kost, kalo jam nya kek gini enaknya di gubeng ngapain yh sambil nunggu kereta?  https://t.co/Qw39iRViA8",1
[Cm] menurut kalian fokus skripsi apa sama nyari kerja.. Bisa kan ya kalau diniatin selesai skripsi cepat dan kerja jg kalau niat â˜ºï¸ Pliss saran dong,1
"[Cm] website atau aplikasi yang rekomended buat ngelatih listening dan speaking apa ya, kasih saran dong. Sender lagi mau belajar makasih :)",1
"[cm] yang skripsian hukum, ada yang pernah wawancara pelaku tindak pidana gak?",1
[CM] apa ya bedanya CV sama daftar riwayat hidup?? ada contohnya tidak?,1
[cm] guys ada yg tau ga kalo measure skala likert itu pake ordinal atau scale? terus total per variabel itu measurenya apa yaaa?,1
[Cm] ada yg punya ebook media pembelajaran (azhar arsyad) gak? Atau penulis lain juga gapapa asal masih tentang media pembelajaran. TIAðŸ™,1
[Cm] menurut kalian mending magang di perusahaan apa di instansi pemerintahan?,1
"[cm] siapa yang pagi pagi sudah membuka laptop dan mengerjakan tugas di weekendnya dik? ya betul, kita semua âœ¨âœ¨",1
"[cm] Telepon kating non-WA (telepon biasa) tanpa chat dulu menurut kalian sopan ga? Ini aku separtneran satu divisi kepanitiaan sama dia, tapi dianya daritadi dihubungi susah banget, malah sekarang off padahal dia ngehandle dosen-dosen juga buat hadir di acara ini. Ya (cont)",1
"[cm] mau minta saran, kan seminggu yg lalu aku ngirim proposal pkl ke suatu perusahaan nah katanya tuh maksimal email dibalesnya seminggu tapi ini udah seminggu lebih enaknya ditunggu aja apa di email lagi?",1
[cm] ada gak sih aplikasi atau web gitu yang bisa hilangin suara bising di video? Aku ada tugas bikin video tapi lingkungan tempat tinggalku rame bgt,1
"[cm] Met pagi gesss, pagi ini kalian ngapain?   Kalau sender pagi-pagi sudah ada di seminar nih. Kelean smgt yeaa hari ini!!!  https://t.co/X5iNVLlO4C",1
"[cm] snder baru pertama kali instaI mendeley, ini di bagian insert gaada pilihan add insðŸ˜­ itu gmn yaa?  https://t.co/7RJHCZ7dp0",1
[cm] interval waktu buat chat dosen lagi yg sopan tu berapa lama setelah chat pertama ya? sender kemarin chat dosbing cuma di read doang ðŸ¥²,1
"Teman teman yang baik, mau minta tolong buat isi kuesioner ku yang sesuai kriteria dibawah ya. Link nya nanti aku kasih [cm]  https://t.co/IDtgrLDlPv",1
"[cm] Halo guys, buat Mahasiswa aktif di Indonesia yang angkatan 2022, boleh minta tolong buat isi kuesioner tugas akhirku? Linknya nanti aku drop di bawah, minta tolong banget bantuannya, terimakasihðŸ˜­ðŸ™ðŸ»  https://t.co/udC3C4Rso6",1
[cm] info biro psikologi dom jakarta. TIAðŸ™  https://t.co/n3PzBxC7zJ,1
[Cm] ada yang punya materi perhitungan LD50 gak?,1
"[CM] Anak ekonomi atau bisnis ada yang paham transaksi short selling? Aku butuh bantuan tentang penjelasan lebih detail mekanisme short sale, nanti aku DM. Terima kasih ðŸ™",1
[Cm] teman2 boleh tolong ajarin cara nambahin 2 author atau lebih di mendeley kalau pakai cara insert manual ga? TIA  https://t.co/bP33MQ3AMF,1
Plus minus ambil konsentrasi akuntansi keuangan dong kakak kakakðŸ™‹â€â™€ï¸ðŸ™‹â€â™‚ï¸ nnti skripsweetnya harus sesuai sama konsentrasi yg diambilkah? [cm],1
[cm] wajar ga sih kalo kecewa? atau terlalu lebay? jujur pdhl sender ingin speech gt krn keren aja gt ya kan wkwk ortu juga kayanya bakal banggaðŸ˜…  https://t.co/AmiTImuykM,1
[cm] ini berarti normal atau ga ya? kok signya ga keliatanðŸ˜­ðŸ˜­ðŸ˜­  https://t.co/jhj8d9TjQc,1
"[cm] ada yg tau ndak download photosh0p &amp; adobe illustrat0r buat mac di mana? Dulu aku punya dikasih mas ib0xnya waktu beli mac krn bilang butuh &amp; emang kepake buat bikin tugas poster. Habis update macos, appnya ndak bisa dipake lagi, ada yg tau ndak mesti download di (cont)  https://t.co/3smDjrLWB8",1
Apa yang kalian lakukan ketika dimintai tolong kating yg nyalon sbg ketua/kepala himpunan (kahim) buat scan ktm utk dukung dia? Anyway sender ga aktif di organisasi hima dan ga kenal beliau juga. Tiba2 ngechat minta tlg gitu. Pengen tau respon kalian dong. TIA [cm],1
[cm] yg skripsinya/lg skripsian pake metode studi naratif ceritain suka duka nya dong ðŸ™‚ aku disaranin pake studi naratif sama dospem soalnya,1
[cm] skripsi itu ada ketentuan plagiasi nya ga? minimal berapa?,1
[cm] keterampilan apa yg pengen kalian kuasain selagi masih muda?,1
"[CM] Pagii semua, mau tanya nih menurut kalian manfaatnya jadi ketum organisasi itu apa? Soalnya aku disuruh kating buat daftar ketum, tp pas ditanya mama aku manfaatnya apa aku gabisa jawabðŸ™ðŸ»  https://t.co/bAIGaL5anc",1
"[cm] gaisss, ini kalau presentasi layar di lcd nya aman ga ya? atau ngikut kayak di laptop gitu?  https://t.co/5F0koFrVYx",1
[cm] kalian yang ngekost spill karpetnya dongg. aku lagi cari cari karpet buat di kost tp bingungg,1
[cm] mending ikut magang dari kampus merdeka tpi yg bermitra atau magang deket rumah aja ya?,1
"pagi [cm] ada yang ngerti cara ganti  http link di gform gitu gak? jadi aku lupa ngehapus kata di uploadan form, jadi linknya itu gak sesuai sama arahan dosenku. butuh bantuannyaðŸ˜­ðŸ™ðŸ¼",1
"[cm] guys uji validitas instrumen pake spss/aplikasi lainnya itu harus bgt apa engga ya? aku udh uji ke expert judgement dan udh ada yg diperbaiki. lalu udh penelitian juga, tp blm uji validitas instrumen secara perhitungan gitu. terus aku kmrn baru uji pake spss malah (cont)",1
"sebelumnya juga ya... di sisi lain, aku targetin semester 4/5 mau nyoba masuk bem f atau u gitu...  kalo seandainya kalian ada di posisiku, kalian ambil tawaran nyalon, atau gimana? [cm]",1
"tolong bantu aku memilih, aku galau banget :(  jadi sekarang aku smt 3, ikut hima prodi. nah, aku dapet tawaran buat nyalon wakahim. sejujurnya aku mau, tapi aku gapunya bakat mimpin, dan aku sedikit ada masalah sama interaksi (kalo lewat chat). ini di dukung sama kahim (cont)",1
"[cm] ada yang ambil fokus penelitian biokimia ndak ya? yuk sharing gimana susahnya penelitian kalian, atau ceritain suka dukanya gitu deh",1
[Cm] yang kuliah rantau dari jkt ke bdg kalian pulang tiap berapa lama sekali? Dan naik apa tuh pulangnya?,1
[cm] apa yang harus dilakukan pertama kali ketika pulang kampung??,1
"[cm] saranin motto skripsi dong, bingung yang man buat di cantumin. maaciwðŸ«¶ðŸ»",1
[cm] cara cek turnitin diluar yang aman gimana sih bedainnya?,1
"[Cm] Aku ditanya sm bu kos udah perpanjangan/blm. Tdus aki jwb blm &amp; kirim kwitansi terakhirku, ini bu kos nya blm jwb jg. Aku chat lagi apa gmn ya? Dichat kyk gimana?",1
[cm] ngerjain skripsi dari bab 3 sampe selesai bakal bisa beres sebulan ga?,1
"kak, alesan nolak jadi calon ketua UKM yg paling ampuh dan logis gimana ya? sebenernya aku udh nolak baik2 di chat, tp aku tau mereka bakalan maksa pas sidang besokðŸ˜­ aku berencana mau keluar juga dari UKM itu, udh ga betah dan kegiatannya juga ga jelasðŸ˜­ tolong notis (cont)",1
"[Cm] Guys no salty ya beneran gak tau. Aku fresh grad keguruan, kalo mau ngelamar ke sekolah2 tuh pake surat lamaran kayak gimana? Harus lampirin ijazah dkk gak ya? Atau ada yang bersedia aku tanya2 di dm? Makasih",1
[cm] guys mau nanya isi ppt untuk program kknt tuh apa aja ya yg perlu dimasukkin? Makasih ðŸ™ðŸ»,1
[cm] siapa yang blm uas tp surat edaran bayar ukt udh keluar? cungg  https://t.co/VlGVd8lTI2,1
"[cm] disini ada yg bisa sign in di repository IPB? kalo ada komen yaa, sender lagi butuh bahan buat referensi",1
Help!! Yang tau kerjain ini pake elastisitas please beri aku contoh ngerjainnyaðŸ™ mau nyesuaiin sama caraku  Terima kasih orang baik yang udah bantuinðŸ¥° have a nice day â˜€ï¸ðŸ™†â€â™€ï¸ [cm]  https://t.co/ClAWv2FxEr,1
[cm] Jadii koordinator magang suka dukanya apaa? Kalau belum pernah punya pengalaman bakal kesusahan ga ya?,1
[CM] HALOOOO GUYSSS DI SINI ADA YG DRI U M S NGGAK??? AKU MAU MINTA TOLONG BUKAIN REPOSITORY. PLEASE PLEASE. ðŸ˜­ðŸ˜­ðŸ˜­ðŸ™  https://t.co/Q29S5QdMaE,1
"[cm] guys mau tanya, dosen ku bilang ujiannya pake hvs bergaris, berarti itu kertas folio gasi?",1
"Guys mau nanya Aku kan udah ambil data penelitian di bulan mei-juni. Tapi sampai sekarang masih belum sidang, kira-kira datanya masih valid / relevan  gk ya kalo semisal sidangnya baru bulan depan? Btw, penelitianku kuantitatif yaa (titipan) [cm]",1
"[Cm] lalau misalnya sekarang aku masih menempuh pendidikan S1 (blm lulus), ditulis juga ga yaaa di cv? Makasii",1
[cm] gmn cara nyari lowongan part time sm magang gt?? sender masih sem 1 tp lg bener bener butuh buat biaya hidup ðŸ˜­,1
[cm] UAS kalian gimana gess? kalo aku rela ga nonton pildun demi ngerjain project UAS yang makin numpuk ðŸ˜­ðŸ˜­ðŸ˜­,1
[cm] anak kuliah kl cari duit dimana deh?,1
"[cm] HELP!!! YG MASIH BANGUN, INI CARA BALIKINNYA GIMANA WOY UDAH GANTI KERTAS, RATA KANAN KIRI SAMA JF, TAPI TETEP KEK GINI..  https://t.co/TgWI45naBf",1
"klian ada anak kuliah dan ngerantau ga? trus ngerasa temen2 / pergaulan di kota itu ga cocok bgt sm klian jdi kalian kurang bs nyambung sm tmn2 sekelas, sender udh sem 7 tp bener bener blm nemu temen yg nyambung gt krna segala galanya tuh beda gtu [cm]",1
"[cm] ada gasih yang kehidupan kuliahnya kayak aku? Akrab sama semua orang di kelas bisa, tapi yang beneran temen deket banget  ga adaðŸ˜”",1
[cm] mending ikut bem fakultas atau bem universitas?,1
[cm] lebih worth it ikut organisasi dalem kampus atau luar kampus?,1
[cm] teman-teman ternyata cari data itu susah banget ya...,1
"[cm] overthinking mhsw smt akhir perihal skripsi bkin susah tidurðŸ¥² btw yg masih melek boleh bantu isi kuesioner skripsi aku? msih butuh bnyak bgt respondenðŸ¥² yg pengguna tikt0k ya, makasih banyak",1
"[cm] gimana, kalian aman? aku si nangis tiap malem ðŸ˜­ðŸ‘ðŸ»  https://t.co/64WnmwTIH2",1
Kalo di makalah tuh aturan yg bener gmn ya? Begitupun dengan jenis laporan yg lain [cm]  https://t.co/9k9LHbvTFp,1
"[cm] Hai tmn tmn mahasiswa, boleh nanya nggak backsound yang pas buat podcast pake yang modelannya kaya gimana? Atau ada referensi, btuh bgt buat tugas  https://t.co/jwE4vlB5uh",1
"[cm] tmn2, aku tertarik buat ngajar anak tk-sd gitu deh. kira2 bisa ga ya undergraduate yg blm dpt gelar tp mau sambil ngajar anak sekolah?",1
"guys bantu rekomendasi laptop buat skripsian dong, btw aku anak manajemen, lagi intern digital marketing dan suka desainn juga, budget aku 9juta, tia&lt;3 [cm]",1
Untuk yang kuliahnya Keperawatan skripsinya pada ambil apa nih ? [cm],1
[cm] join organisasi tapi gaada temen deket yay or nay,1
[cm] mending sekelompok sama temen ses1rk3l apa engga guys? Sama plus minusnya apa?,1
nya? rep ya nanti aku dm buat linknyaðŸ™Œ  Makasih banyakk,1
"[cm] halo temen temen yang follow bibit, aku boleh minta tolong untuk bantu banget isi uji instrumen skripsi aku dong karena masih butuh 20 lagi dan bingung harus cari kemana lagi..... kalo yang mau bantu aku tolong rep nanti aku dm ya kak makasih banyaak",1
[cm] ada yang punya pdf metode penelitian (sugiyono) kah? kalau ada yang punya mau dong ðŸ™,1
"[CM] TELL MEE PLUS MINUS ORGANISASI TINGKAT UNIV, pliss galau banget ini jadi join enggakðŸ˜”, aku maba btw",1
[cm] numpang tanya dong need help makasiii semoga paham maksudkuðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­  https://t.co/34laOYIHlq,1
yg mana?,1
[cm] website yang membantu untuk menunjang skripsi apa aja yaa gais ?? Kaya contohnya google scholar gitu,1
[cm] mau nanya dong disini anak angkatan 2015 masih ada yg belum daftar yudisium? Kalau boleh tau univ/fakultas kalian ada ngabari kapan terakhir daftar gak?,1
[cm] ada yg lagi atau mau study with us (SWU) ga ya? nugas bareng dalam satu meet gitu,1
[cm] coba yg belum tidur absen lagi ngerjain tugas apa nih? Sender lagi ngerjain akutansi nih wkwk  https://t.co/PDyOJyf4Q3,1
[cm] SIAPA YANGG UDAH LIBURR?? CUNGGGGGðŸ–•ðŸ»ðŸ–•ðŸ»ðŸ–•ðŸ»ðŸ–•ðŸ»  https://t.co/uiQvlM1JG0,1
"[cm] plus minus join organisasi, terutama ksr, pliss galau banget dari kemaren jadi join enggak, soalnya besok mau ada first meet",1
"[cm] mau tanya dong guys, daftar organisasi yang ada tahapan seleksi sampai ada tahap wawancara ke 2 itu kemungkinan ada yang tertolak atau yang daftar udah pasti keterima semua ya?",1
"[CM] kebetulan aku semester 9 pengen banget coba magang/kerja sesuai jurusanku tapi takut karena merasa kemampuanku masih jauh banget, kalian ada gak sih yang nekat nyoba gitu? T______T",1
"[cm] malem gais, mau tanya kalian biasanya cari jurnal internasional di mana? aku bingung cari yg inter dan gampang aksesnya, sekalinya dapet harus bayar atau pake akses cantumin univ :(",1
[cm] guys can u give me another example from loanblends? i only know Internet provider (penyedia layanan internet),1
[cm] Ada yang belom tidur? Yang memenuhi kriteria dibawah mau bantuin isi kuesioner ga? Masih butuh beberapa orang lagiðŸ¥ºðŸ™ðŸ» rep ya nanti aku mention. TIAâœ¨  https://t.co/tlcegG7tZM,1
"[cm] yay or nay join ksr, mumpung masih smt satu",1
[Cm] Wawancara masukk ukm biasanya ditanyai tentang apa aja yaa?,1
"[cm] kak coba ceritain dong gimana pengalaman pas sempro. Sender waktu bimbingan sampe ditahap acc lumayan mulus kek jalan tol, takut endingnya bakalan dhuarr surprise ðŸ¤§  https://t.co/gYwYrwoFR7",1
"[cm] bingung, besok ada rapat wajib organisasi dari pagi ampe siang tapi gua ada tugas kuliah observasi ke lapangan dari pagi ampe sore. rapatnya via gmeeet sih.  menurut kalian gimana? no salty gua baru join organisasi jadi bingung",1
"[cm] kalian ngerasa gini juga gaksih, capek kuliah tapi inget punya orang tua yang pengen anaknya sarjana karena ortu dulu pengen banget kuliah tapi kakek-nenek gabisa biayain :(",1
"[cm] ada yg pernah keyboard laptopnya rusak trs pake keyboard external gak? kalo ada, kalian pake keyboard external merk apa dan beli dimana? Tia &lt;3",1
[cm] yang anak psikologi ada yang punya ppt/pdf penjelasan tentang pendidikan anak tuna ganda ga? pls bgt aku lagi butuhðŸ˜­ðŸ˜­,1
[cm] Timer di PC yang kalau waktunya sisa 10 detik bunyi (ada remindernya) tuh pakai apa ya? Makasih,1
[CM] gais ada yang punya pdf nya ini? ðŸ™  https://t.co/pfoQTe6fQo,1
[cm] haloo ada yg kuliah disini kah? mau minta tlg bukain repository huhu. thanks in advance!!  https://t.co/FYOoNmgn4P,1
"[cm] guys ada yang punya info kost putra/campur daerah setiabudi ga? yang deket sm KAP Crowe, soalnya sender semester besok mau magang di situ tia",1
"[cm] kakak"" kalo skrispi kita samaan sama temen yg di kampus lain dengan jurusan yg sama kira"" boleh gaa yaa? atau kalo ga samaan banget, mungkin kayak judul aja yg sama bole ga yaa?",1
"[cm] gais kalian yg revisian setelah sidang, perlu berapa kali revisinya? Apa cuma revisi sekali abis itu udah?",1
[cm] gaiss ini deadlinenya masih bsk sabtu jam 12 mlm kan? bukan jam 12 hbs ini?? ðŸ˜­ðŸ˜­  https://t.co/oa72J1brXK,1
[cm] emang kalo kerja sama kating tuh kayak mereka gamau disalahin ya kalo emang salah? Ckckckk kocak banget,1
"[cm] sender mau sidang proposal, yang harus disiapin buat presentasi apa aja ya? terutama perlengkapan laptop gitu gitu biar ngga ada kendala dan ngga biarin dosen penguji nunggu pas di ruang sidang. mohon masukan dan sarannya gaissðŸ™",1
[cm] kalo kita magang online apa udah bisa disebut punya pengalaman kerja ya?,1
[cm] skripsiku tentang keefektifan media dalam pembelajaran di kelas. nah di bab 3 harus ada uji validitas dan reabilitasnya kah ?,1
[cm] ada info lomba business plan yg bisa diikuti kah? thank youu,1
[cm] ada ga sih penelitian kuanti yg cuman sampe validitas dan reliabilitas doang??? Itu gpp,1
[cm] gess ada yg jago vlookup dan mau bantuin ngga? sumpah udh otakatik drtd tp knp dia ga ttp gamau narik data dr sheet sebelahnya ðŸ˜­ sedangkan yg atas2nya mauðŸ˜­ðŸ˜­,1
[cm] ga ikut hima tapi ikut ukm itu gapapa kan ya..? aku maba.. agak takut sih soalnya temen temenku mostly daftar hima dan cuma dikit bgt yg ga daftarâ€¦,1
[cm] ngerjain bab 4-5 seminggu bisa gak ya?,1
[cm] rumus Excel correl sama Pearson sama atau beda ya?,1
"[cm] kalau t hitung pada uji-t bernilai negatif, gimana?",1
"[cm] sebagai anak kost yang duitnya tinggal 50k, tapi mau minta ke ortu segan, ga minta kelaperan, gimana guysðŸ˜­",1
[cm] maksimal numbering yg style 1.1. â€¦ itu sampe berapa angka ya? ini buat laporan magang btw,1
"[cm] mau cerita. sender tuh ada niatan neliti film buat dijadiin topik skripsi nanti. tapi pas scroll di internet, film ini tuh udah rame yg neliti. sender jd bingung + dilema. mau maju ambil topik ini atau puter cari topik yg lain :/ ada yg bisa bantu kah solusi???",1
"mau curhat ttg s word gaes pls no salty krn mentalku rapuh seperti remahan biskuit  selama ini tugas kelompok yg ada ngodingnya, aku selalu ngecarry bagian code krn emang suka dan jujur males nulis laporan wkwk. tp kalo bikin laporan sm tmn suka bareng jd msh bantu2  (cont)  https://t.co/rDRiP7c7Pu",1
"[cm] halo, ada yang bisa aku tanyain gak tentang cara penyusunan kalimat kalo buat majalah agar menarik dan bagus? aku ada tugas buat majalah. Cuma agak bingung nyusun kata2 nya, materinya udh dapet btw.",1
[cm] jumlah dosen pembimbing + dosen penguji skripsi di kampus kalian berapa?  sender: 2 pembimbing + 3 penguji,1
"[cm] aku gapyear angkatan 21 dan sedih bgt ngerasa tertinggal banyak dari temen"" lainnya. baru jadi maba di usia 20 tahun gpp kan? minder bgt.. ada ga cerita sukses temen kalian yg gapyear gitu? â˜¹ï¸",1
[cm] kalian ada yang katering ga selama kuliah? aku sampai ditawarin ibuku katering karena jadwal makanku berantakan selama kuliah ðŸ˜­ðŸ˜­,1
[cm] gais ada ketentuannya ga si brp banyak maksimal kuesioner yg gak kembali? sampel kueisoner ku 100 gakembali 12 gakebanyakan gasi?,1
"[cm] kalian yg saintek, pernah yg uts uas jelek bgtttt, masih bisa dapet c ga sihðŸ˜­",1
"Gais, kalo mau nulis pendapat ahli emg ga boleh di parafrase ya? [cm]",1
[cm] skripsiku ambil kuanti ekperimen. nah bab 3 itu harus ambil data dari tempat aku penelitian kah buat validitas dan reabilitasnya ?,1
"[cm] Guys kalo di skala likert, 3 itu apa?  1. 3 = netral 2. 3 = ragu-ragu",1
"[cm] aku mau neliti faktor2 populasinya mahasiswa sekitar 25rb. disaranin dosen pake teknik sampling probability sampling, enaknya pake teknik yg mana ya guys? tia",1
[cm] Pertama kali praktek di RS tuh kita langsung disuruh tindakan ke pasien ga sih?  Terus kalo misalnya kita belum bisa ngelakuin tindakaj yang disuruh ngomongnya gimana ya? Takuttt,1
"[Cm] tolong ini mah tolong ini yang uas nya tanggal 2 JANUARI nggak kampus sender doang kan ya astaga dari tahun kemarin mau ngeryain tahun baru bakar""nya sambil bawa materi ðŸ˜­ðŸ˜­  https://t.co/v64uXNjIUJ",1
"[cm] emang kenapa kalau umur 24th belum lulus kuliah? bisa aja emang dia gapyear, bisa aja dia ambil cuti, bisa aja dia struggling sama dosbingnya. kuliah sampe over semester gitu gak selalu karena kitanya yg 'bandel' kok ðŸ™‚",1
[cm] hi hi ada yang tau kah? Masa mesti itung manual pake kalkulatorðŸ˜­ mana ada 54 data    https://t.co/ps7NL2c669,1
[cm] ada yg mulai uas mingdep ga??  sender iya â˜ðŸ»,1
[cm] kalian kesel gak semisal tugas kalian dicopas persisssssss sm temen deket kalian padahal ngerjainnya berdarah2,1
[cm] mhs dikeluarin tuh biasanya knp guys? ak iseng liat liat temenku sekolah di pddikti ada yang begitu,1
[cm] mohon bantu penjelasannya teman teman ðŸ™ðŸ» terimakasih â˜ºï¸  https://t.co/6G9LrGNxsz,1
[cm] ada yg lagi atau mau study with us (SWU) ga?? nugas bareng dalam satu meet gituu,1
"[cm] wta, databoks itu kredibel ga ya buat cari data?",1
"[cm] kalimat mengusulkan hari bimbingan skripsi gimana ya ges, sender bingung mau ngomong gimana  tks",1
"[Cm] guys bisa bantu isi kuisioner ku ga? Masih butuh banyak nihhðŸ˜­ðŸ˜­, kalo mau barter jg gpp",1
"[cm] Ada yang pernah print di fotokopian pake kertas sendiri nggak ya? Bakal lebih murah atau mahal ya? Ini kertas baru di kamar ada banyak tapi nggak kepake karena printer ""udah waktunya istirahat"". TIA :)",1
[cm] absen siapa yg liburan semester ini ga pulang karena harga tiket bikin istighfar ðŸ˜”â˜ðŸ»  https://t.co/7op1yuARWR,1
"[cm] udah 2 Minggu data uji masih eror, jujur skrg aku bener-bener kena mental guysss. Takut bgt liat eror eror erorðŸ˜­",1
"[cm] gais kalo mau nyari yang ini aja di excel, rumusnya apa ya? Aku cuma nemu rumus standar deviasi aja  https://t.co/I8zqj5UCl9",1
[cm] kampus kalian nanti semesteran libur berapa bulan?,1
[cm] kalian yang part time pernah dimarahin atasan kalian gitu gaðŸ˜­,1
"[cm] ada yang lagi nyantai ga yaa ? aku mau tanya"" bab 3 tentang validity and reability udah mentok banget ðŸ˜­",1
"[cm] skrg lgi musim sakit tenggorokan yaðŸ˜­ cpk bgt tibaÂ² tenggorokan ku sakit &amp; kyk sariawan gitu ternyata gtw knp bisa kek giniðŸ˜­ mau makan rasanya sakit bgt smpe kekepala pusingðŸ˜“ nama aku anak kosanðŸ¥² jgn salty ya, bingung soalnyaðŸ˜“ðŸ™",1
"[Cm] tab ini tu bisa disimpen ga selain pake cara di favoritin satu""?  https://t.co/6QeYFWYGjU",1
"guys di sini ada yang pake hp opp0 ga yah? aku biasanya pake s4msung, tapi kebetulan hp aku rusak padahal lagi masa ujianðŸ˜­ skrg aku adanya hp opp0, nah aku bingung soalnya kalo buka file pdf gaada opsi search kata pas baca jurnal. kalian ada solusi kah? makasih sebelumnya [cm]  https://t.co/lkJ5tMb2Cm",1
[cm] ada yg udh smt 5 tp blm pernah magangg?,1
Infoo joki tugass ekonomi syariah guysss!!! rep yaaa ntar aku dm. NEED BANGETTT [cm],1
"[cm] aku dapet kelompok sama kating, kalian yg pernah juga, enak gak sih sekelompok sama kating?",1
"[cm] guys, bikin jurnal harus pake footnote juga yaa?",1
[cm] ada yang pernah hitung tugas lewat kalkulator sama hitung excel hasilnya tapi beda?  Kalau beda gitu karena apa ya kira-kira,1
[cm] ada yang pernah dapat tugas review jurnal sebelumnya? Formatnya apa aja ya? Kata-kata yang dipakai sebagai reviewer gimana biasanya?,1
"[cm] mau tanya dong, kalo uji normalitas dan hasil nya itu kaya gini (ada huruf c,d nya) itu tetep terbilang normal kan??  https://t.co/sMtPrexldK",1
[cm] ada yg bisa log in ke repository ups tegal? kalo ada drop ya sender lagi butuh referensi jurnalðŸ¥²,1
"[Cm] kalian yg skripsi nya perancangan ui/ux, di bab 4 kalian bikin wireframe dulu atau wawancara dulu sama user kaya kira kira fitur apa yg harus ada di prototype yg nanti kita bikin?",1
[cm] adaa yang bersedia bantu isiin kuesioner buat tugas akhir semesterku nggaakk? aku bener-bener butuh responden yang banyakðŸ¥¹ kriteria khususnya cuma punya aplikasi sp0tify!!! yang bersedia bisa reply yaa. terima kasih sebelumnya!ðŸ™Œ yang mau barter juga boleh yaa &lt;333  https://t.co/mSVk41qscJ,1
"[cm] hallo, mau nanya disini ada ga ya yang skripsinya ngebahas financial distress terhadap tax avoidance? terimakasih banyak!",1
bagaimana strategi serta saran terhadap case tersebut? Thank youuu,1
"[cm] guys, give me more insight in my assignment if you don't mind.  Jadi ada case, sebuah perusahaan multinasional ingin membuka pasar baru dengan keadaan negara yg teknologinya tertinggal, SDM nya kurang berkembang tetapi memiliki SDA yang banyak dan bisa dimanfaatkan, (cont)",1
[cm] sudah berapa kali nangisi dosbimmu itu???,1
"[cm] mau nanyea, kalo alat ukur yg kita buat tu valid tapi g reliabel, alat ukurnya bisa dikatakan baku atau g ya? sedih bgt aku gamudeng hal kek giniðŸ˜­ makasih yg udah jawab, smoga cepat jadi kaya raya",1
[cm] siapa yg mau uas tp tugasnya banyak?   sayaaaaaðŸ˜â˜ï¸,1
"[cm] gais kalo udah buat abstrak yang b indo, biasanya yang bhs inggris nya kalian buat manual kah? kalo pake google translate pasti kurang gasi :( aku ga terllu mahir bhs ing",1
[cm] mau tau pengalaman kalian... aku mau coba ikut masih ragu dan takut kecapean. thanks yaaa!  https://t.co/ir7rw0fejr,1
[cm] circle di sebuah perkuliahan itu penting banget ga sih sebenernya atau yaudah gas ngeng aja temenan sama semuanya? jujur sender smt 3 masih belum nemu circle yang cocok dan nyaman :((,1
"[cm] halo anak psikologi, ada yang punya dan mau share catatan psikologi perkembangan yang bagian remaja gak?? thank you",1
"[Cm] jadi kampus aku tuh dalam 1 tahun ngadain wisuda tiap 3 bulan sekali, tapi gatau kenapa perasaanku yg di hebohin tuh tiap wisuda di bulan juni dan desember sedangkan di bulan lain biasa aja gitu. Di kampus kalian ada yg gitu juga gasih? Itutuh kenapa ya?",1
Kalian biasanya ngecek kualitas journal dimana selain scimago? [CM],1
Gais kalian prefer punya temen kampus bar bar tp baik atau tipe asik parah tp kalian gatau dibelakang dia ngga nyaman sama kalian?  [cm],1
"[cm] tolong ini mah guys, cara ngadepin org sok begini:)  https://t.co/f3KYHf8QFi",1
[Cm] ada yg udah pernah bikin tugas perbandingan 2 artikel jurnal ga? Itu yg dibandingin apa aja ya isinya. Makasihhhhhhhh banyakkk ðŸ˜­,1
"[cm] bisa ga sih data mhs gaada di pddikti? Aku nyari ko gaada ya, perasaan dia jg lanjut kuliah jg, segenerasi gituu tapi ko gaada ya aku cari.. Dia ga kuliah di luar jg.. apa ak yg salah y",1
"[cm] gaiss, 0.02 itu masuk di predikst yg apa?  https://t.co/mxbWhTX8zK",1
[cm] kalian yang build potfolio ui/ux diupload kemana ya? apa cukup share link figma kalo ditanyain portfolio?,1
[cm] aku ada tugas bikin jurnah filologi terkait naskah kuno. nah aku bingung untuk cari terjemahan dari naskah itu gimana sih? aku udh coba buka dreamsea itu isinya masih naskah aslinya (?)   ada yang paham tidak? butuh pencerahan huhu,1
[cm] aku maba. Jadi di prodiku udah banyak yang kampanye gelap buat pemilihan ketua bem taun depan. Terus aku sama temen temen aku dipaksa jadi timses mereka dan kalo gamau aku diancem. Takut banget harus gimana ya kira kira???,1
"[cm] haloo, aku boleh minta tolong buat isiin kuesioner penelitian ku ga ya? kriterianya mahasiswa/i pengguna iphone, rep aja ya ntar aku dm ðŸ«¶",1
"[cm] aku ketua organisasi mau demis organisasi, enaknya ngasih apa ya buat pengurus intiku",1
"[cm] mau tanya kak, aku maba. aslab tu kalo ganti semester ganti juga ga ya? Makasii",1
"materi it yang sekira nya bisa dipelajari aku yg anak sem 7 jur it gabisa apa2 apa ya, aku bnr2 clueless dan ada minat untuk belajar. mohon masukannya ðŸ™ðŸ™ [cm]",1
